,id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,churn
34350,155039,15716518,Yuryeva,617.0,France,Female,27.0,3,0.0,2,0,0,190269.21,0
34351,23651,15758252,Toscano,561.0,Spain,Female,45.0,2,0.0,2,0,0,115719.08,0
34352,13647,15801414,Fomin,578.0,France,Female,35.0,3,0.0,1,0,0,144251.38,1
34353,66665,15583849,Chimaobim,793.0,Germany,Male,44.0,6,119839.77,1,0,1,93783.0,1
34354,121789,15626212,K'ung,582.0,France,Male,43.0,9,0.0,2,0,1,125428.66,0
34355,58518,15771211,Tung,710.0,France,Female,40.0,3,0.0,2,0,1,162812.16,1
34356,127309,15589296,Ch'in,704.0,Germany,Female,55.0,2,114959.12,1,1,1,117059.02,1
34357,68095,15638487,Gebhart,588.0,Germany,Female,40.0,7,122331.55,2,0,1,160129.99,0
34358,116277,15598046,Oluchi,651.0,France,Male,31.0,3,0.0,1,0,0,111241.37,0
34359,124597,15761506,O'Loghlen,653.0,Spain,Male,31.0,2,93736.86,2,1,1,180170.46,0
34360,102791,15781465,Fanucci,733.0,Spain,Male,32.0,7,0.0,2,1,1,111359.56,0
34361,64900,15734006,Toscani,562.0,France,Female,42.0,3,0.0,1,1,0,50404.72,1
34362,152476,15756912,Bell,711.0,France,Male,36.0,1,61172.25,1,1,0,115288.24,0
34363,151521,15667934,Onyemauchechukwu,634.0,France,Female,22.0,7,0.0,2,1,1,120593.33,0
34364,101262,15685536,Blesing,549.0,Germany,Female,33.0,7,90217.07,2,1,0,101839.77,0
34365,63291,15778884,Tsai,622.0,Germany,Male,50.0,3,126589.12,1,1,0,108831.5,0
34366,8056,15713774,Tuan,619.0,France,Male,33.0,2,0.0,2,1,1,86777.61,0
34367,66150,15772473,Hsiao,746.0,France,Female,30.0,1,0.0,2,1,1,78854.97,0
34368,14171,15625461,Liao,477.0,France,Female,47.0,2,0.0,2,1,1,62402.38,0
34369,17766,15583764,MacPherson,582.0,Spain,Male,47.0,1,104936.99,1,1,1,162527.02,0
34370,103062,15654096,T'ao,709.0,Spain,Female,27.0,4,0.0,1,1,0,177655.68,0
34371,135880,15623989,L?,832.0,Spain,Male,34.0,8,0.0,2,1,1,158036.72,0
34372,20522,15766659,Okwudilichukwu,645.0,Spain,Male,36.0,7,0.0,1,1,0,161002.29,1
34373,6970,15793811,Kao,669.0,France,Male,27.0,5,0.0,2,1,0,163587.9,0
34374,35414,15656592,Yobanna,661.0,Spain,Male,28.0,1,129938.07,1,1,0,104942.2,0
34375,42986,15654562,Ma,526.0,France,Male,45.0,6,95828.22,2,0,1,175657.55,1
34376,46104,15648067,Onyemachukwu,850.0,France,Female,37.0,6,0.0,2,1,0,190194.95,0
34377,52832,15603465,Teng,632.0,France,Female,32.0,5,0.0,2,1,0,61765.83,0
34378,77559,15693723,Tseng,734.0,France,Female,36.0,9,0.0,1,1,1,83499.87,0
34379,143077,15580366,Okeke,557.0,Germany,Female,39.0,1,113063.83,1,1,0,172601.62,0
34380,121519,15603883,Ch'in,818.0,France,Male,36.0,4,0.0,1,1,0,8037.03,0
34381,37915,15791030,Edwards,813.0,France,Female,33.0,0,64900.32,2,1,0,102426.12,0
34382,142009,15788806,Ting,676.0,France,Male,31.0,1,0.0,2,1,1,110899.3,0
34383,145093,15692828,Ukaegbunam,705.0,France,Female,44.0,2,0.0,1,1,0,187827.16,1
34384,5640,15589924,Trentini,633.0,France,Female,56.0,5,0.0,1,1,0,62746.54,1
34385,10541,15797760,Fyans,805.0,France,Male,38.0,8,0.0,2,0,1,186489.95,0
34386,96784,15741921,Kao,558.0,France,Female,28.0,3,0.0,2,0,1,123475.88,0
34387,92700,15697020,Smith,505.0,France,Female,59.0,9,0.0,1,1,0,126381.6,1
34388,135893,15592451,Lombardi,581.0,France,Male,32.0,9,0.0,2,1,0,5388.3,0
34389,25432,15759966,Ts'ai,637.0,France,Male,33.0,3,0.0,2,1,0,136915.15,0
34390,142341,15756475,Sagese,636.0,France,Male,38.0,5,0.0,2,1,0,1795.93,0
34391,45360,15601410,T'ien,619.0,Spain,Male,28.0,1,0.0,2,0,1,167973.63,0
34392,95895,15585287,Miah,618.0,France,Female,46.0,6,163549.63,2,0,1,149648.41,0
34393,155340,15646563,Wright,772.0,France,Female,35.0,3,0.0,1,0,0,25448.31,0
34394,18604,15641722,H?,684.0,Spain,Male,46.0,5,0.0,1,0,1,103557.82,0
34395,44616,15609824,Fedorov,715.0,France,Male,41.0,7,176845.41,3,1,0,166526.26,1
34396,136890,15706799,Uspenskaya,677.0,France,Female,45.0,7,0.0,1,1,0,116816.52,1
34397,69220,15571973,Chidubem,712.0,France,Female,38.0,2,169824.46,1,1,1,107673.35,0
34398,98099,15796813,Chibugo,658.0,Spain,Male,39.0,7,92930.92,1,0,1,85148.78,0
34399,66477,15662494,Onuoha,682.0,Spain,Male,26.0,6,0.0,2,0,0,152577.62,0
34400,132931,15617648,Mikkelsen,731.0,Spain,Female,42.0,6,101043.63,1,0,1,192175.52,0
34401,128432,15743890,K'ung,734.0,France,Male,24.0,9,125321.84,1,1,1,121232.51,0
34402,111095,15643359,Chukwuemeka,595.0,France,Male,66.0,7,120047.77,1,1,1,74836.34,0
34403,132504,15673055,Lucchesi,613.0,Spain,Male,39.0,5,0.0,2,1,0,115611.19,0
34404,128305,15702488,H?,725.0,France,Male,37.0,8,0.0,2,1,1,163539.36,0
34405,45528,15764237,Manfrin,663.0,Spain,Female,33.0,9,0.0,2,0,1,91514.62,0
34406,51589,15750867,Nwagugheuzo,594.0,France,Male,42.0,1,0.0,2,1,1,147814.14,0
34407,150614,15635597,Chinonyelum,645.0,France,Female,66.0,6,88656.85,1,1,1,108545.69,0
34408,132849,15731412,Alexandrova,724.0,Germany,Female,38.0,5,162448.69,2,1,1,60988.21,0
34409,84791,15717893,Shao,681.0,France,Female,46.0,6,0.0,2,0,1,182867.84,0
34410,11025,15594762,Kepley,676.0,France,Female,42.0,3,0.0,2,1,0,175750.28,1
34411,30977,15796790,Nwankwo,631.0,France,Male,33.0,8,0.0,2,0,0,157567.37,0
34412,164665,15665440,Ts'ai,583.0,France,Male,49.0,5,160941.05,1,1,1,179473.56,0
34413,22112,15726267,Hsia,673.0,Germany,Female,30.0,9,137780.74,2,1,0,187987.01,0
34414,103452,15758306,T'an,680.0,France,Male,32.0,6,0.0,2,1,1,137898.57,0
34415,160087,15655238,Kao,648.0,France,Female,55.0,2,0.0,1,1,0,176962.31,1
34416,25224,15705739,Lane,757.0,Spain,Male,40.0,3,0.0,2,1,0,77864.41,0
34417,91475,15583857,Ch'in,656.0,France,Female,38.0,7,123082.08,1,1,0,35673.42,0
34418,130763,15767432,Tsao,576.0,Spain,Male,43.0,4,0.0,1,0,1,139946.68,0
34419,86306,15712403,McMillan,589.0,France,Female,61.0,4,0.0,1,1,1,61108.56,1
34420,68615,15753550,Levien,686.0,Spain,Female,41.0,0,0.0,1,1,0,131093.99,0
34421,109632,15795737,McNaughtan,641.0,Spain,Female,47.0,3,0.0,2,1,0,107874.39,0
34422,45987,15592225,Chiu,658.0,France,Male,24.0,4,0.0,2,0,0,45936.41,0
34423,150186,15643908,Ting,816.0,France,Male,29.0,4,0.0,2,1,0,175872.5,0
34424,120690,15673584,Thompson,641.0,Germany,Male,54.0,9,116993.43,1,1,0,162453.07,1
34425,150263,15757981,Loggia,648.0,Spain,Female,32.0,2,0.0,1,1,0,163365.85,0
34426,140676,15732641,Nwankwo,729.0,Spain,Female,47.0,7,0.0,1,1,1,126551.65,1
34427,161631,15766288,Onwuamaeze,806.0,France,Female,37.0,6,85877.35,2,1,1,167087.34,0
34428,146104,15646594,Trevisani,703.0,Germany,Female,58.0,3,125927.17,1,1,0,71095.41,1
34429,36988,15737025,Yen,692.0,France,Male,38.0,2,0.0,2,1,0,130486.57,0
34430,16598,15667932,Onuora,718.0,France,Female,29.0,8,0.0,2,1,0,145558.42,0
34431,57222,15725429,Walker,635.0,France,Male,48.0,6,0.0,2,1,1,169804.44,0
34432,41570,15614215,Nwabugwu,812.0,France,Male,38.0,1,0.0,2,1,0,71175.94,0
34433,3378,15776844,Hao,762.0,Spain,Female,19.0,3,0.0,2,1,0,55500.17,0
34434,37846,15775809,Onochie,546.0,France,Male,37.0,7,146034.74,1,1,0,142514.66,0
34435,110232,15704581,Trentino,664.0,Germany,Male,34.0,4,111432.77,1,1,1,129188.18,0
34436,82872,15644724,Tikhonov,510.0,France,Female,33.0,7,0.0,1,0,1,148811.81,0
34437,124865,15711750,Tsao,658.0,France,Female,36.0,3,0.0,1,0,0,120893.07,1
34438,115387,15773273,Runyon,730.0,France,Male,38.0,7,118866.36,1,1,1,163317.5,0
34439,108159,15793856,Pisani,619.0,France,Female,33.0,3,0.0,2,1,0,104982.39,0
34440,75514,15631201,Hill,687.0,Spain,Male,36.0,1,0.0,2,1,1,24113.91,0
34441,31227,15581840,Maclean,675.0,Germany,Female,52.0,3,137794.02,4,1,1,87822.14,1
34442,92609,15705918,Mazzanti,756.0,France,Male,35.0,8,0.0,2,1,1,123870.28,0
34443,139038,15711316,Ch'ang,771.0,France,Male,37.0,5,0.0,2,1,1,199527.34,0
34444,147421,15584967,Chukwumaobim,629.0,Spain,Female,38.0,1,91902.56,1,1,1,34857.46,0
34445,6996,15566594,Dreyer,615.0,France,Female,25.0,9,116324.36,1,1,0,166513.11,0
34446,1298,15625494,Chijindum,587.0,France,Male,29.0,4,108166.88,1,0,1,156917.04,0
34447,101777,15584364,Dyer,686.0,Spain,Male,40.0,8,145988.14,1,1,1,109899.27,0
34448,123764,15590011,K?,737.0,Germany,Female,39.0,4,149363.12,2,1,0,109089.04,0
34449,99901,15645496,Seleznyova,648.0,France,Male,42.0,7,139972.18,1,1,0,143668.58,1
34450,46358,15666060,Chukwualuka,730.0,Germany,Male,45.0,6,101629.1,1,0,0,114951.59,1
34451,127762,15745716,McGregor,706.0,Spain,Male,53.0,7,0.0,2,0,0,117939.17,0
34452,115148,15584930,Chia,773.0,France,Female,34.0,2,139628.22,2,0,1,129948.45,0
34453,117938,15753337,Yeates,492.0,France,Male,51.0,5,0.0,1,1,1,189122.89,0
34454,61162,15682368,Ch'ien,741.0,Germany,Male,39.0,9,124993.52,2,1,1,80179.21,0
34455,132987,15717935,McDonald,682.0,France,Female,21.0,3,0.0,2,0,1,55601.44,0
34456,8090,15637650,Chia,562.0,Germany,Female,33.0,9,161937.62,2,1,1,95583.45,0
34457,67143,15625761,Chukwukadibia,578.0,France,Male,39.0,10,131023.34,1,1,0,57528.54,0
34458,155952,15760774,Hargraves,474.0,Spain,Male,26.0,1,146329.57,1,1,1,64477.25,0
34459,107715,15767474,Pisani,481.0,France,Female,57.0,8,0.0,2,1,0,169719.35,0
34460,7681,15643696,Tuan,539.0,France,Female,43.0,4,0.0,1,1,1,70778.78,0
34461,9424,15631461,Dreyer,719.0,France,Male,35.0,10,0.0,2,1,1,163587.63,0
34462,155582,15656835,Chukwuemeka,523.0,France,Female,35.0,7,0.0,1,1,1,149892.16,1
34463,140885,15738721,Graham,773.0,France,Female,50.0,9,102827.44,1,0,0,64595.25,1
34464,20131,15797767,Tsao,667.0,Spain,Male,34.0,9,0.0,2,1,0,121789.3,0
34465,90812,15579891,Kao,736.0,Germany,Male,42.0,4,107363.31,1,1,1,55829.25,1
34466,19580,15589969,Nkemjika,707.0,France,Female,30.0,1,0.0,1,0,1,120853.83,0
34467,163287,15693764,Chukwufumnanya,549.0,Germany,Male,38.0,2,90963.49,1,1,1,108008.65,0
34468,132406,15641870,Chiang,505.0,Germany,Male,31.0,1,134954.85,1,1,1,184954.11,0
34469,53416,15658852,Mazzanti,790.0,France,Female,34.0,2,0.0,2,0,1,187905.12,0
34470,9641,15776936,Nwabugwu,619.0,France,Female,40.0,7,0.0,1,0,1,129964.94,1
34471,164915,15667085,Onio,667.0,France,Male,33.0,4,89939.62,1,1,1,13387.88,0
34472,218,15598073,T'ang,,France,Female,41.0,5,0.0,2,0,0,79577.33,0
34473,142381,15673367,T'ien,591.0,France,Male,33.0,2,0.0,2,1,1,141152.28,0
34474,60884,15769917,Ting,773.0,France,Female,34.0,5,127122.79,1,0,1,76703.1,0
34475,98682,15746553,Chiemenam,641.0,France,Male,26.0,1,149144.61,1,0,1,123697.95,0
34476,164947,15649430,Hs?,624.0,Spain,Female,42.0,10,0.0,1,1,0,131660.31,0
34477,102850,15783691,T'ien,691.0,France,Male,32.0,8,0.0,1,1,1,180598.76,0
34478,9887,15651315,Dilke,627.0,France,Female,41.0,3,0.0,2,1,0,132719.8,0
34479,78066,15738220,Uspenskaya,708.0,France,Female,40.0,5,0.0,2,0,1,1002.39,0
34480,142926,15580935,Howells,732.0,France,Female,46.0,9,0.0,1,1,1,137537.22,0
34481,103403,15678910,Ts'ai,680.0,France,Female,30.0,6,141441.75,1,1,1,16278.97,0
34482,148872,15705521,Nwabugwu,590.0,Germany,Female,51.0,6,99097.87,1,1,1,106769.42,1
34483,12051,15588929,Zetticci,516.0,France,Male,43.0,8,0.0,2,1,1,807.06,1
34484,128394,15760446,Phillipps,727.0,France,Male,43.0,6,125211.92,1,1,1,113410.49,0
34485,130085,15641655,Genovese,772.0,Germany,Male,29.0,4,111512.75,1,1,0,193014.26,0
34486,159403,15580043,Yermakova,701.0,France,Male,44.0,9,0.0,2,1,1,167181.77,0
34487,148604,15793585,Anderson,675.0,France,Male,29.0,2,0.0,2,1,0,56642.97,0
34488,90576,15758837,Genovesi,648.0,France,Female,33.0,9,0.0,2,0,1,86413.46,0
34489,34699,15676966,Tsou,588.0,France,Female,33.0,4,0.0,1,1,0,140780.8,1
34490,119912,15709928,Chidozie,710.0,Germany,Female,26.0,5,92887.06,1,1,1,138526.96,0
34491,95193,15795571,Chibugo,594.0,Germany,Male,36.0,7,132670.53,2,1,0,161668.15,0
34492,117294,15782802,Beneventi,630.0,Germany,Male,26.0,6,114450.32,2,1,1,14081.64,1
34493,99740,15757811,Iweobiegbunam,644.0,France,Female,27.0,8,139542.82,1,1,0,103660.31,0
34494,57931,15697510,Scott,696.0,France,Male,32.0,10,74483.97,1,1,1,93536.38,0
34495,159626,15651359,Wright,626.0,France,Male,21.0,1,0.0,2,1,0,66232.23,0
34496,44011,15745794,Cocci,653.0,Spain,Male,28.0,4,0.0,2,1,1,18471.86,0
34497,12171,15596972,Owens,617.0,France,Female,24.0,4,137295.19,1,1,1,91195.12,0
34498,69039,15705885,Onwuamaeze,684.0,France,Female,32.0,5,0.0,1,1,0,199862.75,0
34499,117011,15568032,Yang,651.0,Germany,Male,33.0,1,127320.36,3,1,0,163170.32,0
34500,30546,15807593,Hsueh,751.0,Germany,Female,41.0,5,143835.52,1,0,1,137535.92,0
34501,153905,15777054,Lucciano,586.0,Spain,Male,32.0,4,153656.82,1,1,0,103910.19,0
34502,150805,15665802,Li Fonti,642.0,France,Female,36.0,6,79562.98,1,1,1,97938.59,0
34503,3230,15777075,Lupton,675.0,France,Male,34.0,2,140197.43,1,1,1,168523.78,0
34504,5146,15575024,Y?an,684.0,Spain,Male,30.0,9,0.0,1,1,0,115260.72,0
34505,63566,15641640,Gallop,676.0,Spain,Male,29.0,9,108231.37,1,1,0,188574.08,0
34506,111604,15643378,Nebechi,605.0,France,Male,32.0,7,0.0,2,1,0,132436.71,0
34507,150950,15675787,Calabresi,755.0,Spain,Female,36.0,5,0.0,2,1,1,181224.56,0
34508,121653,15707918,Bentley,741.0,Germany,Male,36.0,0,127675.39,2,1,1,74260.16,0
34509,107989,15672437,Buccho,642.0,France,Male,72.0,8,0.0,2,1,0,142223.94,0
34510,51301,15697318,Udokamma,671.0,France,Female,31.0,1,0.0,2,1,0,128882.79,0
34511,4640,15778089,Ts'ui,652.0,France,Male,39.0,1,124576.65,1,1,0,120893.07,0
34512,52961,15690692,Udegbunam,682.0,France,Male,39.0,6,0.0,2,1,0,143783.25,0
34513,42621,15704771,Smith,584.0,France,Male,40.0,3,123845.36,2,0,0,78854.57,1
34514,45868,15673908,McElyea,717.0,France,Male,28.0,7,0.0,2,0,1,143301.49,0
34515,148268,15813697,Onyekaozulu,629.0,Germany,Male,36.0,4,120702.67,2,1,1,98175.74,0
34516,25517,15766787,O'Donnell,679.0,Germany,Male,33.0,2,77326.2,1,1,1,146511.2,0
34517,47311,15602811,Echezonachukwu,633.0,Germany,Female,43.0,2,113922.75,2,1,0,176925.69,0
34518,99571,15611191,O'Donnell,679.0,France,Male,36.0,8,139855.31,2,1,1,160121.17,0
34519,62490,15803947,Teng,757.0,France,Male,30.0,5,0.0,2,0,1,71926.28,0
34520,160093,15653776,De Luca,561.0,Germany,Female,40.0,9,127023.02,1,0,0,96660.72,0
34521,114867,15754177,Bazarova,712.0,Germany,Male,47.0,2,111061.01,2,1,0,26542.17,0
34522,11226,15662865,Mancini,696.0,Spain,Female,19.0,8,110928.51,1,1,1,2766.63,0
34523,65171,15693203,Ts'ai,710.0,Germany,Female,74.0,6,104414.03,2,1,1,148848.76,0
34524,160160,15632210,Tseng,706.0,France,Male,26.0,9,0.0,2,1,0,181850.74,0
34525,111962,15679075,Pinto,520.0,France,Male,34.0,4,0.0,2,1,0,51871.21,0
34526,33082,15603831,Milano,648.0,France,Male,38.0,8,87544.94,2,1,0,179797.15,0
34527,58499,15804586,Onuchukwu,711.0,France,Male,29.0,7,90727.48,1,0,1,148722.98,0
34528,114196,15633666,Nwokeocha,464.0,France,Female,28.0,3,0.0,2,1,0,134767.96,0
34529,50600,15775293,Y?,664.0,Spain,Male,59.0,5,101430.8,3,1,0,103764.86,1
34530,54880,15795881,Y?an,524.0,Germany,Male,29.0,1,102063.45,2,1,1,130514.78,0
34531,129659,15663917,Bibi,648.0,Spain,Male,35.0,3,0.0,1,1,1,51112.8,1
34532,112154,15779620,Sinclair,736.0,Germany,Male,34.0,1,106434.94,1,0,0,94570.56,1
34533,125837,15651802,Hsia,621.0,France,Female,38.0,2,0.0,2,1,0,138526.96,0
34534,66630,15633227,Mazzi,692.0,France,Female,42.0,6,0.0,2,1,1,127429.16,0
34535,158348,15780409,Humphreys,850.0,France,Male,25.0,7,0.0,1,1,0,173989.47,0
34536,55507,15673873,Lettiere,705.0,France,Female,33.0,2,0.0,2,1,0,139862.39,0
34537,104032,15667896,Kosisochukwu,712.0,France,Female,46.0,3,0.0,1,1,1,163587.9,1
34538,24455,15742028,Clements,727.0,France,Male,48.0,1,79340.95,2,0,1,93876.75,0
34539,131556,15630195,Chidiebele,655.0,Spain,Female,61.0,7,96888.39,1,0,0,185580.89,1
34540,14511,15667085,Wei,790.0,France,Female,37.0,3,151290.16,1,0,1,172497.73,1
34541,64039,15612358,Tuan,586.0,France,Female,31.0,9,100315.1,1,1,1,122810.53,0
34542,83884,15567383,Kent,657.0,Germany,Female,37.0,9,164870.81,1,1,0,79555.08,0
34543,89856,15799480,Maclean,686.0,France,Male,38.0,9,0.0,1,0,1,126013.59,0
34544,161792,15794874,Ch'ang,663.0,Spain,Female,42.0,6,108528.67,1,0,0,156598.49,1
34545,19810,15684548,Y?,738.0,France,Female,63.0,0,0.0,1,1,1,131389.39,1
34546,16558,15800326,Ozioma,707.0,Spain,Male,45.0,9,108589.35,1,1,1,131301.74,0
34547,87805,15794895,Chukwuebuka,649.0,France,Male,57.0,6,0.0,2,1,0,3894.34,1
34548,69096,15791842,Nwabugwu,679.0,Spain,Male,34.0,5,98848.19,2,1,0,83473.82,0
34549,53685,15666043,O'Loghlen,750.0,Spain,Female,42.0,8,0.0,2,1,0,174032.0,0
34550,88606,15807107,Milne,656.0,France,Male,32.0,9,0.0,1,0,1,168816.22,1
34551,7715,15593710,Kambinachi,743.0,Germany,Male,35.0,5,133666.26,1,1,0,116547.07,0
34552,154199,15657540,Cremonesi,757.0,France,Male,50.0,2,151215.34,2,1,0,169804.4,1
34553,136144,15690134,Tien,524.0,France,Female,37.0,6,134980.19,2,1,0,135431.74,0
34554,15070,15737506,Okwudiliolisa,638.0,France,Male,30.0,6,0.0,1,1,0,121151.1,0
34555,67521,15774838,Ugochukwu,675.0,Spain,Male,30.0,2,0.0,2,1,1,171478.01,0
34556,49066,15763613,Chiawuotu,516.0,France,Male,35.0,6,0.0,2,1,0,167621.18,0
34557,129391,15611331,Ts'ai,592.0,Germany,Male,35.0,8,139844.4,2,1,0,93783.0,0
34558,66131,15654574,Chukwujamuike,745.0,Germany,Female,47.0,9,113599.74,1,1,1,149814.68,1
34559,98159,15673747,Iadanza,701.0,France,Male,52.0,1,0.0,1,1,0,149457.81,1
34560,4440,15675650,Duncan,486.0,France,Female,35.0,8,97819.36,1,0,1,120586.32,0
34561,3010,15735358,Hsiung,697.0,France,Male,30.0,5,138340.06,1,0,0,64771.61,0
34562,108708,15781559,Ch'ang,521.0,France,Female,56.0,5,0.0,3,1,1,146587.29,1
34563,77437,15604044,Pirozzi,849.0,France,Female,40.0,3,0.0,1,1,1,66526.01,1
34564,39165,15632850,T'ang,646.0,France,Male,41.0,4,138076.47,1,1,0,15523.09,0
34565,46486,15623180,Mazzanti,700.0,Germany,Male,42.0,2,141604.77,2,1,0,108002.02,0
34566,155079,15658432,Sutherland,730.0,France,Male,40.0,2,164951.56,1,1,1,190531.77,0
34567,125492,15742009,Hsueh,489.0,Spain,Male,48.0,4,0.0,2,1,0,191419.32,1
34568,60134,15645937,Guerin,790.0,France,Female,32.0,3,0.0,2,1,0,91044.47,0
34569,10587,15612193,Hsia,665.0,Spain,Male,45.0,3,115545.33,1,0,1,148256.43,0
34570,39743,15604812,Ts'ui,651.0,France,Female,38.0,5,116983.58,1,1,0,161456.31,0
34571,11131,15630349,Hollis,592.0,France,Male,23.0,5,0.0,1,1,0,117832.39,0
34572,75785,15754874,Su,674.0,France,Female,36.0,7,0.0,2,1,1,127095.14,0
34573,7440,15758606,Yamamoto,738.0,France,Male,54.0,4,0.0,2,0,1,55725.04,0
34574,110726,15777586,Iweobiegbunam,579.0,France,Male,49.0,1,99097.38,1,1,1,107965.6,0
34575,158289,15576680,Yobachukwu,678.0,Germany,Female,42.0,4,99774.5,2,1,0,94736.74,0
34576,144975,15814241,Okonkwo,586.0,Spain,Female,31.0,6,139974.46,1,0,0,57904.44,0
34577,66883,15774586,Hsieh,742.0,France,Male,31.0,2,79954.61,1,1,0,138051.19,0
34578,101306,15656825,Efimov,624.0,Spain,Male,29.0,2,0.0,2,0,1,143086.41,0
34579,39830,15791747,Nwachinemelu,728.0,Spain,Male,36.0,7,0.0,2,1,1,82868.0,0
34580,40606,15765415,Chinweike,609.0,Germany,Female,49.0,4,124099.13,1,1,1,72496.05,1
34581,31656,15690169,Onyemauchechukwu,705.0,Spain,Male,37.0,6,0.0,2,1,1,123870.91,0
34582,96425,15609824,Manna,599.0,Spain,Female,32.0,3,0.0,2,1,1,152577.62,0
34583,119398,15722072,Ma,705.0,France,Male,37.0,8,0.0,1,1,0,170518.83,1
34584,118964,15722090,Chiu,613.0,Germany,Female,32.0,4,143598.28,2,1,1,147822.34,0
34585,117567,15777033,Pisani,539.0,France,Male,43.0,3,0.0,2,1,1,92834.3,0
34586,130850,15586870,Nnonso,699.0,Germany,Male,31.0,4,107556.07,2,1,0,126281.83,0
34587,82773,15773809,Martin,756.0,Germany,Female,38.0,9,182888.06,1,1,0,79082.46,1
34588,60771,15696564,Nweke,752.0,Spain,Male,38.0,0,145974.79,2,1,0,137694.23,0
34589,79855,15641822,Tuan,703.0,France,Male,34.0,7,0.0,1,1,1,102299.81,0
34590,44314,15806901,K?,714.0,France,Male,24.0,2,0.0,2,0,0,132424.69,0
34591,102994,15644280,Udegbunam,593.0,Germany,Male,29.0,4,138825.19,2,0,0,10828.78,0
34592,103858,15590637,Ahmed,731.0,France,Male,41.0,4,0.0,2,1,1,61018.85,0
34593,88235,15748481,H?,741.0,Germany,Male,62.0,7,126687.18,1,1,0,170518.83,1
34594,142887,15757811,Onyekachi,695.0,Germany,Male,40.0,9,127948.57,2,1,1,161845.81,0
34595,163011,15781589,Baresi,628.0,France,Male,40.0,4,0.0,2,1,1,128521.17,0
34596,82870,15682021,Pisani,628.0,Germany,Male,55.0,6,103741.14,1,1,0,46774.94,1
34597,111485,15672432,Giles,699.0,France,Male,34.0,2,0.0,2,1,0,159899.97,0
34598,110431,15743193,Hsiung,660.0,France,Female,38.0,9,142051.44,1,1,0,109718.02,0
34599,89920,15671345,Piccio,655.0,Germany,Female,34.0,3,75242.28,1,1,0,57098.0,0
34600,45696,15696900,Folliero,685.0,France,Female,38.0,3,0.0,1,1,0,88866.89,1
34601,8250,15793049,T'ang,653.0,France,Male,35.0,8,0.0,2,1,1,161051.75,0
34602,92945,15575759,Hughes,583.0,Spain,Female,46.0,2,54428.37,1,1,1,112649.22,0
34603,59178,15771580,Davison,578.0,Germany,Female,36.0,0,106831.69,1,0,1,153895.46,1
34604,67108,15616811,MacDonald,466.0,France,Male,30.0,5,160729.1,2,0,1,145936.28,0
34605,130951,15570508,Azubuike,677.0,Spain,Male,49.0,9,0.0,2,1,0,91347.76,0
34606,62441,15679966,Hsueh,730.0,Germany,Female,52.0,1,132730.17,1,1,1,160976.85,1
34607,124799,15603554,Ch'eng,676.0,France,Male,31.0,3,102276.3,1,1,1,159475.8,0
34608,80477,15733387,Nwabugwu,573.0,France,Female,40.0,4,0.0,2,1,0,112973.23,0
34609,55880,15673819,Yobachukwu,637.0,France,Female,28.0,2,0.0,2,1,0,27380.99,0
34610,147425,15757588,Buccho,635.0,France,Male,36.0,6,0.0,2,1,0,161668.62,0
34611,117579,15781409,Whitehead,663.0,Spain,Male,38.0,1,0.0,2,0,0,103960.49,0
34612,17563,15749401,Onyemauchechukwu,453.0,Spain,Female,34.0,5,0.0,2,1,1,87422.15,0
34613,41956,15598883,Shih,569.0,France,Female,36.0,4,0.0,2,1,1,142783.98,0
34614,69706,15674156,Cattaneo,493.0,Germany,Male,56.0,3,74430.1,2,0,0,84383.22,0
34615,32679,15783305,Wallace,722.0,France,Male,36.0,7,98752.51,1,1,1,145560.38,0
34616,28205,15651802,Yobachi,758.0,Germany,Female,39.0,9,133501.36,2,1,0,146750.92,0
34617,155688,15778936,Hsiao,565.0,France,Male,42.0,4,0.0,1,1,0,75733.22,0
34618,56802,15615126,Cocci,780.0,France,Female,30.0,4,0.0,2,0,1,182156.81,0
34619,49013,15706585,O'Donnell,563.0,France,Female,40.0,5,0.0,2,1,0,172096.08,1
34620,54788,15756743,Nwebube,775.0,Spain,Female,52.0,4,0.0,1,1,0,44904.26,1
34621,161293,15680918,Whitehead,587.0,France,Male,28.0,2,0.0,2,1,1,131373.11,0
34622,119505,15617454,Shao,637.0,Spain,Female,34.0,2,0.0,2,0,0,40920.59,0
34623,56460,15649744,Fallaci,667.0,France,Female,23.0,2,123981.31,2,1,1,40546.15,0
34624,113988,15593736,Cook,755.0,Germany,Female,44.0,7,119919.12,1,1,0,184980.23,1
34625,39271,15592773,Ch'en,537.0,Germany,Male,32.0,3,102050.47,1,1,0,180598.28,0
34626,144084,15745355,Genovese,733.0,France,Female,55.0,7,0.0,1,1,0,187738.9,1
34627,2020,15599004,Tsao,581.0,France,Male,23.0,6,0.0,1,0,1,106040.97,0
34628,88119,15611184,Chiang,634.0,France,Female,31.0,10,108166.09,1,0,1,57541.08,0
34629,14812,15800434,Hsieh,454.0,Spain,Male,71.0,7,109829.41,1,0,1,94415.43,1
34630,59307,15709861,Tretiakova,684.0,France,Male,34.0,4,128663.9,1,1,0,95421.0,0
34631,38830,15779913,Ting,584.0,Germany,Male,41.0,6,102767.42,1,1,0,79919.97,0
34632,14363,15574878,Scott,615.0,France,Male,31.0,5,94439.37,2,1,0,161807.31,0
